date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence
20260627_024254,h=2.0,604097.0,604097.0,0.0,10.0405,10.2226,8.3879,5.26,30.0,"(32, 12)",40.0,128_4096_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-61.7562,-54.4024,-47.4333,10.0253,10.2237,8.3459,3.141,3.1686,2.8589,0.0325,1.8727,0.0364,0.1542,True,
20260627_024254,h=2.0,68737.0,68737.0,0.0,0.0849,0.0004,0.1932,10.5,60.0,"(32, 12)",40.0,128_256_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4655,0.9978,-0.0972,0.0854,0.0004,0.1891,0.244,0.0157,0.4157,0.014,2.6425,0.0128,0.0198,True,
20260627_024254,h=2.0,68737.0,68737.0,0.0,0.0708,0.0012,0.1766,5.24,30.0,"(32, 12)",40.0,128_256_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5569,0.9936,-0.0162,0.0708,0.0012,0.1751,0.2216,0.0273,0.4058,0.0134,2.6412,0.0107,0.0194,True,
20260627_024254,h=2.0,8675201.0,8675201.0,0.0,0.1385,0.03,0.4604,9.37,30.0,"(32, 12)",40.0,128_2048_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1332,0.8375,-1.6709,0.1385,0.03,0.4602,0.2994,0.1329,0.5966,0.0218,2.3842,0.0286,0.0676,True,
20260627_024254,h=2.0,8675201.0,8675201.0,0.0,0.1369,0.0017,0.273,18.82,60.0,"(32, 12)",40.0,128_2048_4096,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1405,0.9906,-0.5892,0.1373,0.0017,0.2739,0.3288,0.0325,0.5058,0.0151,2.6357,0.0137,0.0355,True,
20260627_024254,h=2.0,201825.0,201825.0,0.0,5.0694,5.1661,3.8779,5.34,30.0,"(32, 12)",40.0,4096_32_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-30.8337,-26.991,-21.2759,5.0854,5.1653,3.8385,2.2195,2.2322,1.914,0.0326,1.8762,0.0369,0.1543,True,
20260627_024254,h=2.0,201825.0,201825.0,0.0,0.1471,0.0011,0.2292,10.35,60.0,"(32, 12)",40.0,4096_32_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0823,0.9939,-0.3354,0.1466,0.0011,0.2301,0.3356,0.0259,0.4731,0.0159,2.6364,0.0094,0.0351,True,
20260627_024254,h=2.0,8521857.0,8521857.0,0.0,8.1628,8.3363,6.7455,9.13,30.0,"(32, 12)",40.0,4096_2048_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-50.1793,-44.1907,-37.6994,8.1759,8.3393,6.6686,2.8313,2.8557,2.5487,0.0326,1.8704,0.0364,0.1546,True,
20260627_024254,h=2.0,8521857.0,8521857.0,0.0,0.1167,0.0626,0.1995,17.99,60.0,"(32, 12)",40.0,4096_2048_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2686,0.6607,-0.1655,0.1168,0.0626,0.2008,0.2643,0.1611,0.395,0.0276,2.2889,0.0259,0.0906,True,
20260627_024254,h=2.0,536321.0,536321.0,0.0,0.2018,0.2119,0.2318,4.93,30.0,"(32, 12)",40.0,256_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.2771,-0.1456,-0.3159,0.204,0.2114,0.2268,0.3544,0.3662,0.3725,0.0365,2.0414,0.037,0.1755,True,
20260627_024254,h=2.0,536321.0,536321.0,0.0,0.0676,0.0011,0.2242,9.77,60.0,"(32, 12)",40.0,256_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5734,0.9939,-0.2999,0.0681,0.0011,0.224,0.223,0.0269,0.4557,0.0119,2.6431,0.013,0.0213,True,
20260627_024254,h=2.0,10161.0,10161.0,0.0,0.2434,0.0053,0.4597,5.27,30.0,"(32, 12)",40.0,16_64_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.5366,0.9715,-1.6709,0.2455,0.0053,0.4602,0.4393,0.0564,0.6571,0.0211,2.6226,0.0163,0.0672,True,
20260627_024254,h=2.0,10161.0,10161.0,0.0,0.1402,0.0016,0.2533,10.29,60.0,"(32, 12)",40.0,16_64_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1239,0.9914,-0.455,0.14,0.0016,0.2507,0.3315,0.0317,0.4912,0.0165,2.6394,0.0109,0.0356,True,
20260627_024254,h=2.0,26657.0,26657.0,0.0,0.2553,0.2716,0.1917,10.61,60.0,"(32, 12)",40.0,32_512_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.6058,-0.4725,-0.0179,0.2565,0.2717,0.1754,0.4323,0.4424,0.3534,0.0326,1.8737,0.0363,0.1571,True,
20260627_024254,h=2.0,26657.0,26657.0,0.0,12.5579,12.8497,10.3974,5.19,30.0,"(32, 12)",40.0,32_512_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-77.5489,-68.6429,-59.7737,12.5482,12.8515,10.4724,3.519,3.5572,3.2083,0.0428,2.6447,0.0437,0.1647,True,
20260627_024254,h=2.0,513.0,513.0,0.0,0.0691,0.0053,0.1744,8.83,60.0,"(32, 12)",40.0,32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5675,0.9714,-0.0383,0.0691,0.0053,0.1789,0.2297,0.0564,0.3997,0.013,2.6023,0.0142,0.0195,True,
20260627_024254,h=2.0,513.0,513.0,0.0,0.1306,0.0244,0.4782,4.5,30.0,"(32, 12)",40.0,32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1873,0.8681,-1.6631,0.1298,0.0243,0.4589,0.2972,0.1197,0.613,0.0185,2.4934,0.0262,0.0564,True,
20260627_024254,h=2.0,168577.0,168577.0,0.0,0.0666,0.0034,0.1874,10.34,60.0,"(32, 12)",40.0,128_256_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5842,0.9814,-0.0671,0.0664,0.0034,0.1839,0.213,0.0469,0.4013,0.0132,2.6326,0.0146,0.0198,True,
20260627_024254,h=2.0,168577.0,168577.0,0.0,0.9601,0.9809,0.4473,5.25,30.0,"(32, 12)",40.0,128_256_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-4.968,-4.3226,-1.5897,0.9534,0.9822,0.4462,0.8848,0.8804,0.5542,0.0369,2.1583,0.0416,0.1942,True,
20260627_024254,h=2.0,71985.0,71985.0,0.0,10.9326,11.0734,9.2047,5.25,30.0,"(32, 12)",40.0,16_2048_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-67.5654,-59.0062,-52.1323,10.9533,11.0732,9.1557,3.2857,3.2999,2.9971,0.0324,1.8941,0.0369,0.1538,True,
20260627_024254,h=2.0,71985.0,71985.0,0.0,0.5092,0.4926,0.2084,10.15,60.0,"(32, 12)",40.0,16_2048_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-2.1725,-1.6689,-0.1975,0.5068,0.4925,0.2064,0.6108,0.5916,0.358,0.0326,1.8786,0.0363,0.1593,True,
20260627_024254,h=2.0,403457.0,403457.0,0.0,0.077,0.0007,0.2047,10.42,60.0,"(32, 12)",40.0,512_512_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5219,0.9962,-0.2108,0.0764,0.0007,0.2086,0.2385,0.0209,0.4346,0.0121,2.6408,0.0138,0.021,True,
20260627_024254,h=2.0,403457.0,403457.0,0.0,0.2731,0.291,0.1932,5.29,30.0,"(32, 12)",40.0,512_512_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.6856,-0.5774,-0.0846,0.2693,0.2911,0.1869,0.4345,0.4515,0.3569,0.0336,1.9444,0.0378,0.1558,True,
20260627_024254,h=2.0,8001.0,8001.0,0.0,0.1377,0.0004,0.2731,9.72,60.0,"(32, 12)",40.0,256_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1361,0.9976,-0.5926,0.138,0.0004,0.2744,0.3162,0.016,0.5127,0.0169,2.6411,0.0115,0.0346,True,
20260627_024254,h=2.0,8001.0,8001.0,0.0,0.1024,0.0014,0.2624,4.87,30.0,"(32, 12)",40.0,256_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3594,0.9925,-0.5312,0.1023,0.0014,0.2639,0.2797,0.0286,0.4969,0.0137,2.6322,0.0135,0.0287,True,
20260627_024254,h=2.0,10513921.0,10513921.0,0.0,0.1015,0.0007,0.2316,22.33,60.0,"(32, 12)",40.0,512_4096_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3659,0.996,-0.3405,0.1013,0.0007,0.231,0.2844,0.0215,0.4733,0.0123,2.6412,0.0098,0.0268,True,
20260627_024254,h=2.0,10513921.0,10513921.0,0.0,0.129,0.0096,0.4134,11.28,30.0,"(32, 12)",40.0,512_4096_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1943,0.9479,-1.4226,0.1287,0.0096,0.4175,0.3024,0.0743,0.6029,0.017,2.5446,0.0217,0.0461,True,
20260627_024254,h=2.0,36273.0,36273.0,0.0,0.1317,0.0877,0.3406,10.33,60.0,"(32, 12)",40.0,16_64_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1732,0.5239,-1.044,0.1321,0.0878,0.3522,0.2881,0.2325,0.4789,0.0294,2.2618,0.0355,0.0997,True,
20260627_024254,h=2.0,36273.0,36273.0,0.0,9.3789,9.3617,7.6284,5.2,30.0,"(32, 12)",40.0,16_64_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-57.6678,-49.7215,-43.5045,9.3722,9.3599,7.6689,3.0305,3.0251,2.7319,0.0582,3.1775,0.0554,0.177,True,
20260627_024254,h=2.0,1059585.0,1059585.0,0.0,0.157,0.1265,0.4087,5.23,30.0,"(32, 12)",40.0,256_2048_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0232,0.3147,-1.2956,0.156,0.1265,0.3956,0.308,0.2802,0.5181,0.0307,1.9847,0.0352,0.1325,True,
20260627_024254,h=2.0,1059585.0,1059585.0,0.0,0.076,0.0004,0.2138,10.41,60.0,"(32, 12)",40.0,256_2048_256,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5279,0.9981,-0.2351,0.0754,0.0004,0.2128,0.2366,0.0149,0.4481,0.0121,2.6427,0.0116,0.0206,True,
20260627_024254,h=2.0,147841.0,147841.0,0.0,0.1626,0.1849,0.2386,10.25,60.0,"(32, 12)",40.0,512_256_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.005,-0.0018,-0.431,0.1606,0.1849,0.2466,0.3033,0.3256,0.374,0.0326,1.8706,0.0363,0.1542,True,
20260627_024254,h=2.0,147841.0,147841.0,0.0,6.9186,7.0932,5.4445,5.23,30.0,"(32, 12)",40.0,512_256_32,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-42.4137,-37.4281,-30.7323,6.9353,7.0913,5.468,2.6019,2.6284,2.2981,0.0353,1.9584,0.0408,0.1569,True,
20260627_024254,h=2.0,2177.0,2177.0,0.0,0.1246,0.0055,0.2404,5.16,30.0,"(32, 12)",40.0,32_32_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2199,0.9701,-0.3813,0.1246,0.0055,0.238,0.3083,0.0587,0.4728,0.0158,2.6118,0.0124,0.036,True,
20260627_024254,h=2.0,2177.0,2177.0,0.0,0.2421,0.0025,0.3629,10.17,60.0,"(32, 12)",40.0,32_32_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.521,0.9866,-1.1213,0.243,0.0025,0.3655,0.4337,0.0393,0.5941,0.0199,2.6299,0.0116,0.0622,True,
20260627_024254,h=2.0,10785.0,10785.0,0.0,0.1513,0.1351,0.3877,10.28,60.0,"(32, 12)",40.0,16_16_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0453,0.2678,-1.2784,0.1525,0.1351,0.3926,0.3074,0.2932,0.5147,0.0308,2.0706,0.0362,0.1341,True,
20260627_024254,h=2.0,10785.0,10785.0,0.0,11.8425,12.7304,9.7975,5.25,30.0,"(32, 12)",40.0,16_16_512,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-73.081,-67.9736,-55.8058,11.8344,12.728,9.7887,3.4124,3.5382,3.0953,0.069,4.5254,0.0687,0.1839,True,
20260627_024254,h=2.0,43521.0,43521.0,0.0,0.1843,0.2049,0.2198,10.2,60.0,"(32, 12)",40.0,64_512_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.1374,-0.1115,-0.2104,0.1817,0.2051,0.2086,0.354,0.367,0.3544,0.0326,1.8718,0.0363,0.1557,True,
20260627_024254,h=2.0,43521.0,43521.0,0.0,14.2634,13.7793,11.727,5.29,30.0,"(32, 12)",40.0,64_512_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-88.2931,-73.6575,-67.0905,14.2645,13.7769,11.7332,3.7515,3.6847,3.4001,0.097,3.8137,0.0722,0.1673,True,
20260627_024254,h=2.0,4736769.0,4736769.0,0.0,0.1363,0.0454,0.3609,6.76,30.0,"(32, 12)",40.0,256_2048_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1615,0.7543,-0.9753,0.1339,0.0453,0.3404,0.2922,0.169,0.4894,0.0236,2.2312,0.0292,0.0712,True,
20260627_024254,h=2.0,4736769.0,4736769.0,0.0,0.1055,0.001,0.3485,13.05,60.0,"(32, 12)",40.0,256_2048_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3411,0.9944,-1.0067,0.1053,0.001,0.3458,0.289,0.0257,0.5721,0.0128,2.6403,0.0142,0.0329,True,
20260627_024254,h=2.0,1089089.0,1089089.0,0.0,0.2199,0.2413,0.181,10.3,60.0,"(32, 12)",40.0,2048_512_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.3901,-0.3087,-0.0646,0.2221,0.2415,0.1834,0.4027,0.414,0.3533,0.0326,1.8728,0.0363,0.1567,True,
20260627_024254,h=2.0,1089089.0,1089089.0,0.0,7.4928,7.6457,6.0352,5.24,30.0,"(32, 12)",40.0,2048_512_16,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-45.9139,-40.4286,-34.0845,7.4945,7.645,6.0457,2.7085,2.7315,2.4235,0.0323,1.8709,0.0363,0.1541,True,
20260627_024254,h=2.0,104497.0,104497.0,0.0,0.0983,0.0019,0.2459,10.23,60.0,"(32, 12)",40.0,2048_16_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.3861,0.9895,-0.4484,0.0981,0.0019,0.2496,0.2722,0.0348,0.4861,0.0138,2.6375,0.0121,0.0287,True,
20260627_024254,h=2.0,104497.0,104497.0,0.0,1.6592,1.7271,0.9683,5.23,30.0,"(32, 12)",40.0,2048_16_2048,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 1e-06, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-9.433,-8.3483,-4.685,1.6667,1.7251,0.9796,1.2275,1.2414,0.899,0.0327,1.8883,0.0371,0.1567,True,
20260627_024254,h=2.0,3105.0,3105.0,0.0,0.0454,0.0023,0.2354,10.15,60.0,"(32, 12)",40.0,16_16_128,custom,relu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7137,0.9877,-0.3564,0.0457,0.0023,0.2337,0.1739,0.0371,0.4672,0.0112,2.6337,0.0131,0.0192,True,
