date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence,n_hidden_layers
20260627_024254,h=0.5,340065.0,340065.0,0.0,0.5152,0.0058,1.2957,10.16,60.0,"(32, 12)",40.0,4096_32_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7288,0.9978,0.5267,0.5135,0.0058,1.2905,0.6323,0.0559,1.1099,0.0145,5.4437,0.0205,0.1165,True,,3
20260627_024254,h=0.5,275041.0,275041.0,0.0,2.9846,2.378,2.7516,10.13,60.0,"(32, 12)",40.0,32_4096_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.5873,0.1158,-0.0173,3.0049,2.3805,2.7738,1.4913,1.2607,1.3143,0.0538,4.6098,0.0794,0.5616,True,,3
20260627_024254,h=0.5,602305.0,602305.0,0.0,0.4581,0.0033,1.1909,10.06,60.0,"(32, 12)",40.0,4096_64_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.758,0.9988,0.5624,0.458,0.0033,1.1933,0.5614,0.0436,1.0591,0.016,5.4521,0.0215,0.0961,True,,3
20260627_024254,h=0.5,11121.0,11121.0,0.0,0.493,0.009,0.6983,10.36,60.0,"(32, 12)",40.0,16_128_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.739,0.9967,0.7409,0.4942,0.009,0.7064,0.6112,0.0731,0.8069,0.0156,5.4469,0.0159,0.1099,True,,3
20260627_024254,h=0.5,141185.0,141185.0,0.0,0.251,0.0139,0.9344,10.18,60.0,"(32, 12)",40.0,512_128_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.867,0.9948,0.6743,0.2518,0.0139,0.888,0.4187,0.0885,0.8769,0.0133,5.4145,0.0237,0.0682,True,,3
20260627_024254,h=0.5,90497.0,90497.0,0.0,0.3786,0.0406,1.1796,10.15,60.0,"(32, 12)",40.0,512_128_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8004,0.985,0.5638,0.3778,0.0405,1.1895,0.494,0.1482,1.0068,0.0191,5.3678,0.0262,0.1591,True,,3
20260627_024254,h=0.5,1113857.0,1113857.0,0.0,0.4605,0.18,1.1635,10.13,60.0,"(32, 12)",40.0,2048_512_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.758,0.9331,0.5767,0.4582,0.1802,1.1541,0.5275,0.2712,0.9628,0.0266,5.2391,0.0313,0.3055,True,,3
20260627_024254,h=0.5,42993.0,42993.0,0.0,0.6049,0.1588,1.1499,10.21,60.0,"(32, 12)",40.0,64_16_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6801,0.9409,0.5725,0.6057,0.159,1.1656,0.6212,0.313,0.8839,0.027,5.3112,0.0377,0.1817,True,,3
20260627_024254,h=0.5,63553.0,63553.0,0.0,10.5792,9.0488,5.4274,9.54,60.0,"(32, 12)",40.0,2048_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-4.5824,-2.3619,-0.9814,10.568,9.0511,5.4028,3.0125,2.7096,2.0356,0.057,3.8764,0.079,0.6164,True,,2
20260627_024254,h=0.5,17858305.0,17858305.0,0.0,0.4063,0.0082,1.1895,35.08,60.0,"(32, 12)",40.0,256_4096_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7848,0.9969,0.5623,0.4074,0.0082,1.1935,0.5367,0.0712,1.055,0.0159,5.4432,0.0222,0.0864,True,,3
20260627_024254,h=0.5,2137601.0,2137601.0,0.0,0.375,0.004,0.9026,10.21,60.0,"(32, 12)",40.0,2048_512_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8011,0.9985,0.6712,0.3765,0.004,0.8966,0.4664,0.048,0.8989,0.0173,5.4585,0.0212,0.066,True,,3
20260627_024254,h=0.5,148305.0,148305.0,0.0,1.4914,0.7026,4.7211,10.19,60.0,"(32, 12)",40.0,16_32_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2033,0.7389,-0.705,1.5081,0.7029,4.6492,0.9138,0.6363,1.6848,0.048,5.1325,0.0716,0.426,True,,3
20260627_024254,h=0.5,301249.0,301249.0,0.0,0.3209,0.0058,0.8893,10.2,60.0,"(32, 12)",40.0,2048_64_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8304,0.9979,0.6733,0.321,0.0057,0.8907,0.4869,0.0585,0.9142,0.0132,5.4414,0.0197,0.0658,True,,3
20260627_024254,h=0.5,107393.0,107393.0,0.0,0.4279,0.0194,0.8369,10.36,60.0,"(32, 12)",40.0,512_128_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7752,0.9928,0.686,0.4256,0.0194,0.8562,0.571,0.1019,0.8904,0.0148,5.3883,0.0198,0.1039,True,,3
20260627_024254,h=0.5,21745.0,21745.0,0.0,0.2532,0.0086,0.7469,10.09,60.0,"(32, 12)",40.0,16_256_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8651,0.9968,0.7264,0.2554,0.0086,0.7461,0.4248,0.0715,0.8198,0.0128,5.4474,0.0195,0.0499,True,,3
20260627_024254,h=0.5,149569.0,149569.0,0.0,0.5654,0.0688,1.3364,10.22,60.0,"(32, 12)",40.0,128_64_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7035,0.9744,0.5243,0.5613,0.0689,1.297,0.5975,0.2051,0.9765,0.0253,5.3675,0.0321,0.1325,True,,3
20260627_024254,h=0.5,4274657.0,4274657.0,0.0,0.2856,0.0161,0.9817,12.62,60.0,"(32, 12)",40.0,32_2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8477,0.994,0.6312,0.2883,0.0161,1.0055,0.4348,0.1001,0.8935,0.0174,5.4392,0.0273,0.071,True,,3
20260627_024254,h=0.5,143665.0,143665.0,0.0,11.0901,9.4931,5.6891,10.27,60.0,"(32, 12)",40.0,16_4096_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-4.8566,-2.5264,-1.0778,11.087,9.4939,5.6655,3.0921,2.7844,2.0937,0.0571,3.8772,0.079,0.6185,True,,3
20260627_024254,h=0.5,2160641.0,2160641.0,0.0,0.3036,0.0105,0.6848,9.72,60.0,"(32, 12)",40.0,4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8401,0.9961,0.747,0.3027,0.0105,0.6897,0.4542,0.0799,0.8026,0.0141,5.4357,0.0158,0.0675,True,,2
20260627_024254,h=0.5,9467393.0,9467393.0,0.0,0.5637,0.0035,1.5451,20.11,60.0,"(32, 12)",40.0,512_2048_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.705,0.9987,0.4407,0.5585,0.0035,1.5252,0.5633,0.0455,1.1885,0.0206,5.4518,0.0218,0.1268,True,,3
20260627_024254,h=0.5,4657.0,4657.0,0.0,0.3908,0.0048,1.082,10.04,60.0,"(32, 12)",40.0,128_16_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7927,0.9982,0.6077,0.3924,0.0048,1.0696,0.5048,0.0525,0.9929,0.0163,5.4511,0.0208,0.0991,True,,3
20260627_024254,h=0.5,193761.0,193761.0,0.0,1.8456,1.3646,2.2219,10.23,60.0,"(32, 12)",40.0,4096_32_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.0235,0.4937,0.2291,1.8485,1.3631,2.102,1.1289,0.8805,1.1062,0.0479,4.7514,0.068,0.4861,True,,3
20260627_024254,h=0.5,2001.0,2001.0,0.0,0.5387,0.0196,0.6957,10.06,60.0,"(32, 12)",40.0,16_32_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7153,0.9928,0.7464,0.5389,0.0195,0.6915,0.6359,0.1087,0.7798,0.0163,5.4371,0.0154,0.1167,True,,3
20260627_024254,h=0.5,42817.0,42817.0,0.0,1.5283,1.0191,2.3868,10.14,60.0,"(32, 12)",40.0,512_64_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1958,0.6207,0.0903,1.5224,1.0211,2.4805,0.9915,0.7581,1.1685,0.0484,4.8509,0.07,0.467,True,,3
20260627_024254,h=0.5,71665.0,71665.0,0.0,0.4913,0.0163,0.4121,10.2,60.0,"(32, 12)",40.0,16_256_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.741,0.994,0.8483,0.4903,0.0163,0.4136,0.6381,0.0954,0.6038,0.0126,5.4444,0.0115,0.1031,True,,3
20260627_024254,h=0.5,586241.0,586241.0,0.0,0.3327,0.0541,0.8512,9.5,60.0,"(32, 12)",40.0,4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8246,0.98,0.6903,0.3321,0.0539,0.8446,0.4828,0.1554,0.8343,0.0193,5.3334,0.0262,0.1748,True,,2
20260627_024254,h=0.5,2248321.0,2248321.0,0.0,3.4036,2.662,2.6697,10.32,60.0,"(32, 12)",40.0,512_4096_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.8047,0.0112,0.0059,3.4164,2.6621,2.7107,1.5905,1.2969,1.3121,0.0535,4.5371,0.0788,0.5653,True,,3
20260627_024254,h=0.5,4033.0,4033.0,0.0,0.5343,0.0076,1.1621,9.46,60.0,"(32, 12)",40.0,128_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7189,0.9972,0.5816,0.5322,0.0076,1.1409,0.6254,0.0672,1.042,0.0166,5.4465,0.0188,0.1186,True,,2
20260627_024254,h=0.5,8935297.0,8935297.0,0.0,0.4881,0.0075,0.9616,18.66,60.0,"(32, 12)",40.0,128_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7405,0.9972,0.6425,0.4913,0.0075,0.9749,0.5816,0.0679,0.958,0.0163,5.4464,0.0161,0.1019,True,,3
20260627_024254,h=0.5,12658689.0,12658689.0,0.0,0.6684,0.0049,1.8049,26.11,60.0,"(32, 12)",40.0,4096_2048_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6462,0.9982,0.3379,0.6697,0.0049,1.8053,0.7139,0.0541,1.3236,0.0168,5.4445,0.0217,0.1635,True,,3
20260627_024254,h=0.5,7425.0,7425.0,0.0,0.5878,0.0054,1.0112,10.03,60.0,"(32, 12)",40.0,64_64_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6878,0.998,0.6258,0.5909,0.0054,1.0202,0.6531,0.0556,0.9897,0.0175,5.448,0.0167,0.1227,True,,3
20260627_024254,h=0.5,8001.0,8001.0,0.0,0.5185,0.0049,1.4224,9.49,60.0,"(32, 12)",40.0,256_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7276,0.9982,0.4813,0.5156,0.0049,1.4144,0.5769,0.054,1.1449,0.0181,5.4494,0.0225,0.1207,True,,2
20260627_024254,h=0.5,800897.0,800897.0,0.0,1.0356,0.5346,2.6325,10.24,60.0,"(32, 12)",40.0,128_4096_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4571,0.8015,0.1121,1.0278,0.5343,2.421,0.7965,0.5356,1.1876,0.0418,4.9455,0.0604,0.3997,True,,3
20260627_024254,h=0.5,138225.0,138225.0,0.0,0.8409,0.3235,1.9875,10.21,60.0,"(32, 12)",40.0,16_256_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5579,0.88,0.2791,0.837,0.3229,1.9656,0.714,0.4413,1.1587,0.0351,5.2347,0.0454,0.297,True,,3
20260627_024254,h=0.5,1111041.0,1111041.0,0.0,0.362,0.0183,0.8057,9.5,60.0,"(32, 12)",40.0,4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8106,0.9932,0.7025,0.3586,0.0184,0.8112,0.4982,0.0914,0.8647,0.0162,5.4119,0.0188,0.1268,True,,2
20260627_024254,h=0.5,38385.0,38385.0,0.0,0.8314,0.0079,1.4901,10.18,60.0,"(32, 12)",40.0,16_256_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5651,0.9971,0.449,0.8233,0.0079,1.5024,0.7789,0.0685,1.1828,0.021,5.4484,0.0225,0.1501,True,,3
20260627_024254,h=0.5,8694017.0,8694017.0,0.0,0.5816,0.3782,1.12,18.2,60.0,"(32, 12)",40.0,2048_4096_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6939,0.8592,0.5971,0.5795,0.379,1.0985,0.6298,0.4121,0.9241,0.0293,5.097,0.0362,0.3817,True,,3
20260627_024254,h=0.5,142065.0,142065.0,0.0,0.6876,0.3187,1.8287,10.19,60.0,"(32, 12)",40.0,16_512_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6407,0.8815,0.3091,0.6802,0.319,1.8839,0.6736,0.4434,1.1318,0.0331,5.2024,0.0444,0.2871,True,,3
20260627_024254,h=0.5,24545.0,24545.0,0.0,0.5711,0.1199,1.7385,10.17,60.0,"(32, 12)",40.0,128_32_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7044,0.9555,0.3389,0.5595,0.1199,1.8027,0.5504,0.2581,1.0922,0.0291,5.2595,0.0448,0.1193,True,,3
20260627_024254,h=0.5,44993.0,44993.0,0.0,0.6717,0.2432,2.3977,10.2,60.0,"(32, 12)",40.0,512_64_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6458,0.9096,0.1111,0.6705,0.2433,2.4237,0.6134,0.3565,1.3033,0.0322,5.1384,0.0488,0.3202,True,,3
20260627_024254,h=0.5,75329.0,75329.0,0.0,0.9653,0.3941,2.9416,10.21,60.0,"(32, 12)",40.0,32_32_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.4874,0.8536,-0.0526,0.9705,0.3942,2.8703,0.7674,0.4905,1.3969,0.0383,5.2152,0.0551,0.3433,True,,3
20260627_024254,h=0.5,8540641.0,8540641.0,0.0,0.5425,0.0198,1.4676,18.02,60.0,"(32, 12)",40.0,32_4096_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7138,0.9927,0.4588,0.5418,0.0198,1.4756,0.5926,0.1106,1.1071,0.0203,5.4335,0.0271,0.1413,True,,3
20260627_024254,h=0.5,18950145.0,18950145.0,0.0,0.5447,0.0043,1.2865,37.13,60.0,"(32, 12)",40.0,4096_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7142,0.9984,0.5345,0.5411,0.0043,1.2693,0.6251,0.0482,1.1019,0.0162,5.4552,0.019,0.1256,True,,3
20260627_024254,h=0.5,2114305.0,2114305.0,0.0,0.4109,0.0141,1.1474,10.2,60.0,"(32, 12)",40.0,256_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7838,0.9948,0.5802,0.4092,0.0141,1.1447,0.4948,0.0831,1.0199,0.0184,5.4242,0.0211,0.1267,True,,3
20260627_024254,h=0.5,18910721.0,18910721.0,0.0,0.3135,0.0077,1.2524,36.78,60.0,"(32, 12)",40.0,512_4096_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8372,0.9971,0.5418,0.3082,0.0077,1.2493,0.4688,0.0687,1.0798,0.0129,5.4431,0.0207,0.076,True,,3
